,title,description,genre,reated_genre,year,thumbnail,url
97,Titans,"
    A team of young superheroes combat evil and other perils.",adventure,"
Action Adventure Crime            ",(I) (2018– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1043813/
98,Dune,"
    Feature adaptation of Frank Herbert's science fiction novel, about the son of a noble family entrusted with the protection of the most valuable asset and most vital element in the galaxy.",adventure,"
Adventure Drama Sci-Fi            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1160419/
99,Suicide Squad,"
    A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.",adventure,"
Action Adventure Fantasy            ",(2016),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1386697/
100,Invincible,"
    An adult animated series based on the Skybound/Image comic about a teenager whose father is the most powerful superhero on the planet.",animation,"
Animation Action Adventure            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt6741278/
101,Space Jam: A New Legacy,"
    NBA superstar LeBron James teams up with Bugs Bunny and the rest of the Looney Tunes for this long-awaited sequel.",animation,"
Animation Adventure Comedy            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3554046/
102,Shingeki no kyojin,"
    After his hometown is destroyed and his mother is killed, young Eren Jaeger vows to cleanse the earth of the giant humanoid Titans that have brought humanity to the brink of extinction.",animation,"
Animation Action Adventure            ",(2013– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2560140/
103,Rāẏā ayānḍa dya lāsṭa ḍrāgana,"
    In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.",animation,"
Animation Action Adventure            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5109280/
104,Soul,"
    After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",animation,"
Animation Adventure Comedy            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2948372/
105,Space Jam,"
    In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",animation,"
Animation Adventure Comedy            ",(1996),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0117705/
106,Rick and Morty,"
    An animated series that follows the exploits of a super scientist and his not-so-bright grandson.",animation,"
Animation Adventure Comedy            ",(2013– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2861424/
107,Family Guy,"
    In a wacky Rhode Island town, a dysfunctional family strive to cope with everyday life as they are thrown from one crazy scenario to another.",animation,"
Animation Comedy            ",(1999– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0182576/
108,The Simpsons,"
    The satiric adventures of a working-class family in the misfit city of Springfield.",animation,"
Animation Comedy            ",(1989– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0096697/
109,Solar Opposites,"
    A family of aliens move to middle America, where they debate whether life is better there or on their home planet.",animation,"
Animation Comedy Sci-Fi            ",(2020– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8910922/
110,Tom and Jerry,"
    A chaotic battle ensues between Jerry Mouse, who has taken refuge in the Royal Gate Hotel, and Tom Cat, who is hired to drive him away before the day of a big wedding arrives.",animation,"
Animation Comedy Family            ",(2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1361336/
111,Boku no hîrô akademia,"
    A superhero-loving boy without any powers is determined to enroll in a prestigious hero academy and learn what it really means to be a hero.",animation,"
Animation Action Adventure            ",(2016– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5626028/
112,Dota: Dragon's Blood,"
    After encounters with a dragon and a princess on her own mission, a Dragon Knight becomes embroiled in events larger than he could have ever imagined.",animation,"
Animation Action Adventure            ",(2021– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt14069590/
113,Miraculous: Tales of Ladybug & Cat Noir,"
    Marinette and Adrien, two normal teens, transform into superheroes Ladybug and Cat Noir when an evil threatens their city.",animation,"
Animation Action Adventure            ",(2015– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2580046/
114,No Activity,"
    Two low-level cops who have spent too much time in a car; two criminals who are kept in the dark; two dispatch workers who haven't really clicked; and two Mexican tunnelers who are in a small space considering they've only just met.",animation,"
Animation Comedy            ",(2017– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7230846/
115,One Piece: Wan pîsu,"
    Follows the adventures of Monkey D. Luffy and his pirate crew in order to find the greatest treasure ever left by the legendary Pirate, Gold Roger. The famous mystery treasure named ""One Piece"".",animation,"
Animation Action Adventure            ",(1999– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0388629/
116,Jujutsu Kaisen,"
    A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.",animation,"
Animation Action Adventure            ",(2020– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt12343534/
117,Bob's Burgers,"
    Bob Belcher runs his dream restaurant with his wife and three children as their last hope of holding the family together.",animation,"
Animation Comedy            ",(2011– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1561755/
118,Hop,"
    E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",animation,"
Animation Adventure Comedy            ",(2011),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt1411704/
119,Star Wars: The Clone Wars,"
    Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.",animation,"
Animation Action Adventure            ",(2008–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0458290/
120,South Park,"
    Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",animation,"
Animation Comedy            ",(1997– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0121955/
121,BoJack Horseman,"
    BoJack Horseman was the star of the hit television show ""Horsin' Around"" in the '80s and '90s, now he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.",animation,"
Animation Comedy Drama            ",(2014–2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3398228/
122,Demon Slayer: Kimetsu No Yaiba,"
    A family is attacked by demons and only two members survive - Tanjiro and his sister Nezuko, who is turning into a demon slowly. Tanjiro sets out to become a demon slayer to avenge his family and cure his sister.",animation,"
Animation Action Fantasy            ",(2019– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt9335498/
123,Harley Quinn,"
    The series focuses on a single Harley Quinn, who sets off to make it on her own in Gotham City.",animation,"
Animation Action Adventure            ",(2019– ),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt7658402/
124,"Batman: The Long Halloween, Part One","
    Batman investigates a murder spree that takes place on holidays.",animation,"
Animation Action Crime            ",(2021 Video),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt14324650/
125,WolfWalkers,"
    A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.",animation,"
Animation Adventure Family            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5198068/
126,Peter Rabbit,"
    Feature adaptation of Beatrix Potter's classic tale of a rebellious rabbit trying to sneak into a farmer's vegetable garden.",animation,"
Animation Adventure Comedy            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt5117670/
127,Avatar: The Last Airbender,"
    In a war-torn world of elemental magic, a young boy reawakens to undertake a dangerous mystic quest to fulfill his destiny as the Avatar, and bring peace to the world.",animation,"
Animation Action Adventure            ",(2005–2008),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt0417299/
128,Spider-Man: Into the Spider-Verse,"
    Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",animation,"
Animation Action Adventure            ",(2018),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt4633694/
129,Kimetsu no Yaiba: Mugen Ressha-Hen,"
    After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",animation,"
Animation Action Adventure            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt11032374/
130,Yakusoku no Neverland,"
    When three gifted kids at an isolated idyllic orphanage discover the secret and sinister purpose they were raised for, they look for a way to escape from their evil caretaker and lead the other children in a risky escape plan.",animation,"
Animation Adventure Drama            ",(2019–2021),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt8788458/
131,Scoob!,"
    Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.",animation,"
Animation Adventure Comedy            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt3152592/
132,The Croods: A New Age,"
    The prehistoric family the Croods are challenged by a rival family the Bettermans, who claim to be better and more evolved.",animation,"
Animation Adventure Comedy            ",(2020),https://m.media-amazon.com/images/S/sash/4FyxwxECzL-U1J8.png,https://imdb.com//title/tt2850386/
